Class,Year,Month,Day,Hour,Minute,Second,From Google?,From AOL?,From Gov?,From MIL?,From Yahoo,From example?,To hotmail?,To aol?,To MSN?,To localhost?,To yahoo?,To example?,To google?,To gov?,To mil?,Count of TO Mails,Reply to Google,Reply to Hotmail,Reply to MIL,Reply to Yahoo,Reply to AOL,Reply to Gov,X-Mailman Server,Is Text?,Is Multipart/Mixed?,Is Multipart/Alternative?
Ham,2002,9,6,10,22,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,6,16,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,6,19,19,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,6,9,54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,6,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,6,15,30,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,6,10,24,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,6,12,58,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,6,15,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,6,13,25,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,6,20,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,6,21,54,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,6,22,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,6,13,54,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,6,21,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,7,1,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,7,8,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,7,15,52,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,7,15,5,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,7,9,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,7,13,52,44,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,7,13,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,7,10,49,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,7,13,8,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,9,7,19,7,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,7,16,56,48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,8,17,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,8,11,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.52f) Educational,1,0,0
Ham,2002,9,8,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,8,13,52,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,9,8,23,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,8,18,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,8,19,24,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,8,16,54,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,8,23,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,8,22,15,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,8,23,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,8,23,12,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,8,20,34,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,8,22,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0
Ham,2002,9,8,22,4,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,9,9,0,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,9,7,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pegasus Mail for Windows (v4.01),1,0,0
Ham,2002,9,9,13,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,7,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,9,7,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,15,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,9,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.52f) Educational,1,0,0
Ham,2002,9,9,9,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.52f) Educational,1,0,0
Ham,2002,9,9,9,59,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,10,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,16,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,10,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,16,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,10,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,10,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,The Bat! (v1.52f) Educational,1,0,0
Ham,2002,9,9,9,34,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,10,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,8,16,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,9,9,9,9,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,9,9,11,55,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,12,6,48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,AOL 5.0 for Mac sub 45,1,0,0
Ham,2002,9,9,12,29,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Mozilla 4.79 [en] (Windows NT 5.0; U),1,0,0
Ham,2002,9,9,13,18,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,9,9,11,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,9,11,2,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,9,15,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,9,20,46,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,9,21,51,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,9,22,6,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,9,21,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,9,23,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,9,23,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,9,6,35,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,KMail [version 1.3.2],1,0,0
Ham,2002,9,10,7,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,10,7,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,10,15,29,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,10,10,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,10,12,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,10,11,21,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,10,15,6,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,10,13,45,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,9,10,19,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,10,23,39,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,10,23,45,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,9,11,11,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,9,11,9,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,9,11,8,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,11,8,35,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,11,12,37,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,11,12,47,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,9,11,13,44,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,11,20,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,11,11,25,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,11,15,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,11,19,37,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,11,20,22,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,11,21,15,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,11,21,32,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,11,21,39,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,12,1,43,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,12,1,14,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,12,12,22,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,12,12,34,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,9,12,12,59,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,9,12,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,12,16,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,12,22,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0
Ham,2002,9,12,16,32,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,12,16,53,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0
Ham,2002,9,13,11,38,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,13,12,12,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,13,12,40,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,14,7,20,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,9,15,21,22,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,15,18,59,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,16,15,54,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,16,12,18,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,16,21,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,16,17,2,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,16,14,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,16,22,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,16,20,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,17,0,43,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,,1,0,0
Ham,2002,9,17,11,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,17,6,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,9,17,6,50,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Mozilla 4.79 [en] (X11; U; IRIX 6.5 IP32),1,0,0
Ham,2002,9,17,10,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Mozilla 4.79 [en] (WinNT; U),1,0,0
Ham,2002,9,17,10,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,9,17,17,50,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,17,19,26,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,17,13,36,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Ximian Evolution 1.1.1.99 (Preview Release),1,0,0
Ham,2002,9,17,13,41,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Microsoft Outlook CWS, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,17,14,38,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,17,14,16,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,17,14,16,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,17,10,19,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,17,12,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Evolution/1.0.2-5mdk,1,0,0
Ham,2002,9,17,12,40,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,17,13,31,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,17,13,31,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,"Microsoft Outlook, Build 10.0.2627",1,0,0
Ham,2002,9,17,13,40,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,17,17,26,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,17,21,41,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,17,23,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,17,23,55,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,1,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,0,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 6.00.2600.0000,1,0,0
Ham,2002,9,18,11,27,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,18,12,47,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,18,7,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Mozilla 4.79 [en] (Windows NT 5.0; U),1,0,0
Ham,2002,9,18,8,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,7,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,18,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,12,26,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,11,45,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,19,7,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
Ham,2002,9,18,12,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,18,10,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,19,57,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0
Ham,2002,9,18,14,13,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,16,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,18,18,39,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,19,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,18,19,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0
Ham,2002,9,18,21,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,18,22,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,21,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"Microsoft Outlook IMO, Build 9.0.2416 (9.0.2911.0)",1,0,0
Ham,2002,9,18,21,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,The Bat! (v1.61) Educational,1,0,0
Ham,2002,9,18,23,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,19,7,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,22,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,22,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,,1,0,0
Ham,2002,9,18,20,44,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Microsoft Outlook Express 5.50.4133.2400,1,0,0
Ham,2002,9,18,23,56,38,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,4,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Apple Mail (2.482),1,0,0
Ham,2002,9,19,9,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,0
Ham,2002,9,19,14,14,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0
